,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun, pm25, o3, no2, so2
1994,2020-03-23,22.1,17.8,28.9,0.3,0.0,175.0,5.8,,1015.7,0.0, 55, , , 
1995,2020-03-24,24.5,15.6,33.3,0.0,0.0,269.0,5.4,,1011.8,0.0, 42, , , 
1996,2020-03-25,22.5,13.3,32.8,0.0,0.0,73.0,5.0,,1011.7,0.0, 50, , , 
1997,2020-03-26,24.6,19.4,31.1,0.0,0.0,176.0,8.6,,1009.1,0.0, 63, , , 
1998,2020-03-27,25.4,21.1,31.7,0.0,0.0,170.0,11.2,,1006.4,0.0, 55, , , 
1999,2020-03-28,22.3,12.8,27.2,1.8,0.0,302.0,8.6,,1009.8,0.0, 49, , , 
2000,2020-04-01,17.9,10.0,25.6,0.0,0.0,122.0,9.0,,1014.8,0.0, 30, , , 
2001,2020-04-02,18.8,16.7,21.1,6.6,0.0,146.0,8.3,,1011.8,0.0, 33, , , 
2002,2020-04-03,17.3,7.8,23.3,21.3,0.0,75.0,9.7,,1013.2,0.0, 31, , , 
2003,2020-04-04,8.8,7.2,11.7,16.8,0.0,355.0,7.2,,1017.3,0.0, 27, , , 
2004,2020-04-05,14.7,10.6,19.4,0.0,0.0,27.0,3.6,,1017.4,0.0, 45, , , 
2005,2020-04-06,20.8,16.1,26.7,0.0,0.0,30.0,2.5,,1015.4,0.0, 52, , , 
2006,2020-04-07,25.3,21.1,31.7,0.0,0.0,227.0,4.3,,1013.5,0.0, 51, , , 
2007,2020-04-08,27.7,22.8,35.0,0.0,0.0,229.0,4.7,,1010.7,0.0, 74, , , 
2008,2020-04-09,24.4,18.9,33.9,4.8,0.0,0.0,3.6,,1010.6,0.0, 71, , , 
2009,2020-04-10,20.0,17.2,23.9,0.0,0.0,54.0,8.6,,1015.4,0.0, 43, , , 
2010,2020-04-11,20.5,16.1,24.4,0.5,0.0,134.0,7.9,,1009.9,0.0, 50, , , 
2011,2020-04-12,24.8,16.1,30.6,0.8,0.0,263.0,12.2,,1001.9,0.0, 40, , , 
2012,2020-04-13,13.1,7.2,18.3,0.0,0.0,9.0,11.5,,1018.4,0.0, 23, , , 
2013,2020-04-14,13.1,7.8,18.9,0.0,0.0,20.0,12.2,,1021.7,0.0, 25, , , 
2014,2020-04-15,13.7,6.1,21.1,0.0,0.0,51.0,6.1,,1021.9,0.0, 28, , , 
2015,2020-04-16,17.9,8.9,26.1,0.0,0.0,145.0,9.4,,1019.1,0.0, 37, , , 
2016,2020-04-17,18.0,13.3,23.3,0.8,0.0,7.0,5.4,,1016.6,0.0, 38, , , 
2017,2020-04-18,14.7,12.8,17.2,0.0,0.0,25.0,5.8,,1016.0,0.0, 40, , , 
2018,2020-04-19,21.9,15.6,34.4,0.5,0.0,333.0,4.7,,1006.9,0.0, 47, , , 
2019,2020-04-20,23.2,16.1,30.6,0.0,0.0,89.0,6.8,,1010.0,0.0, 48, , , 
2020,2020-04-21,24.3,19.4,30.6,0.0,0.0,146.0,10.8,,1012.1,0.0, 57, , , 
2021,2020-04-22,23.7,21.7,27.2,3.0,0.0,175.0,7.6,,1006.5,0.0, 63, , , 
2022,2020-04-23,24.2,15.0,32.2,0.0,0.0,12.0,5.8,,1007.8,0.0, 39, , , 
2023,2020-04-24,26.3,16.1,36.7,0.0,0.0,280.0,7.6,,1007.0,0.0, 41, , , 
2024,2020-04-25,22.2,15.6,27.2,0.0,0.0,22.0,7.9,,1016.2,0.0, 24, , , 
2025,2020-04-26,22.0,12.2,30.6,0.0,0.0,92.5,6.1,,1020.9,0.0, 43, , , 
2026,2020-04-27,24.0,16.1,32.2,0.0,0.0,163.0,12.2,,1016.7,0.0, 36, , , 
2027,2020-04-28,27.4,23.3,33.9,0.0,0.0,171.0,10.8,,1010.3,0.0, 58, , , 
2028,2020-04-29,24.7,15.0,29.4,18.0,0.0,21.0,11.2,,1014.7,0.0, 32, , , 
2029,2020-04-30,22.1,12.8,31.7,0.0,0.0,217.0,5.8,,1018.4,0.0, 29, , , 
2030,2020-05-01,23.8,16.1,32.2,0.0,0.0,175.0,11.2,,1015.2,0.0, 24, , , 
2031,2020-05-02,25.8,20.6,33.9,0.0,0.0,173.0,13.7,,1014.4,0.0, 26, , , 
2032,2020-05-03,27.2,21.1,35.0,0.0,0.0,179.0,11.5,,1012.5,0.0, 32, , , 
2033,2020-05-04,28.0,22.2,36.1,0.0,0.0,177.0,11.9,,1009.8,0.0, 36, , , 
2034,2020-05-05,25.1,21.7,30.0,0.0,0.0,32.0,9.4,,1013.2,0.0, 43, , , 
2035,2020-05-06,24.2,18.9,30.6,0.0,0.0,52.0,7.2,,1020.0,0.0, 23, , , 
2036,2020-05-07,22.8,13.9,28.9,0.0,0.0,141.0,8.6,,1016.4,0.0, 40, , , 
2037,2020-05-08,24.8,17.8,30.0,0.0,0.0,2.0,15.5,,1012.9,0.0, 37, , , 
2038,2020-05-09,20.4,16.1,26.1,0.0,0.0,59.0,7.6,,1020.4,0.0, 24, , , 
2039,2020-05-10,20.7,12.8,27.8,0.0,0.0,49.0,4.7,,1021.8,0.0, 35, , , 
2040,2020-05-11,23.1,15.0,30.0,0.0,0.0,111.0,9.7,,1019.9,0.0, 33, , , 
2041,2020-05-12,20.6,18.9,23.3,60.2,0.0,134.0,6.5,,1014.6,0.0, 23, , , 
2042,2020-05-13,23.6,17.8,31.7,0.3,0.0,144.0,8.6,,1012.9,0.0, 31, , , 
2043,2020-05-14,27.0,22.2,33.9,0.0,0.0,161.0,10.8,,1010.8,0.0, 27, , , 
2044,2020-05-15,26.7,18.3,33.3,55.6,0.0,154.0,9.4,,1008.7,0.0, 46, , , 
2045,2020-05-16,22.1,17.2,28.9,16.0,0.0,350.0,8.3,,1007.6,0.0, 15, , , 
2046,2020-05-17,24.7,18.9,33.3,0.0,0.0,338.0,4.3,,1012.5,0.0, 24, , , 
2047,2020-05-18,26.9,17.8,35.0,0.0,0.0,2.0,4.7,,1011.9,0.0, 38, , , 
2048,2020-05-19,28.4,21.1,36.1,0.0,0.0,175.0,6.1,,1008.0,0.0, 42, , , 
2049,2020-05-20,28.8,23.9,35.0,0.0,0.0,165.0,10.8,,1007.2,0.0, 63, , , 
2050,2020-05-21,27.6,21.7,33.9,1.0,0.0,154.0,9.7,,1008.1,0.0, 58, , , 
2051,2020-05-22,28.5,22.8,35.0,1.3,0.0,159.0,11.9,,1009.1,0.0, 56, , , 
2052,2020-05-23,28.7,23.3,33.9,0.5,0.0,153.0,14.0,,1010.1,0.0, 51, , , 
2053,2020-05-24,26.7,19.4,35.0,24.6,0.0,142.0,10.8,,1008.5,0.0, 34, , , 
2054,2020-05-25,22.1,18.9,26.7,18.5,0.0,12.0,5.0,,1008.3,0.0, 16, , , 
2055,2020-05-26,23.7,18.3,30.0,5.1,0.0,341.0,4.7,,1012.3,0.0, 19, , , 
2056,2020-05-27,22.9,16.7,32.8,16.0,0.0,42.0,7.9,,1011.0,0.0, 33, , , 
2057,2020-05-28,24.3,17.2,32.2,0.0,0.0,12.0,3.2,,1012.9,0.0, 24, , , 
2058,2020-05-29,26.0,21.1,31.7,0.0,0.0,12.0,7.9,,1017.8,0.0, 23, , , 
2059,2020-05-30,25.2,17.2,31.7,0.0,0.0,16.0,2.2,,1018.0,0.0, 27, , , 
2060,2020-05-31,25.9,23.3,29.4,0.0,0.0,57.0,7.6,,1018.0,0.0, 44, , , 
2061,2020-06-01,25.3,22.2,28.9,0.0,0.0,69.0,4.3,,1018.2,0.0, 52, , , 
2062,2020-06-02,26.5,22.2,32.2,0.3,0.0,83.0,4.0,,1016.7,0.0, 47, , , 
2063,2020-06-03,27.3,22.8,33.9,0.0,0.0,67.0,4.7,,1014.0,0.0, 39, , , 
2064,2020-06-04,28.5,23.3,34.4,0.0,0.0,178.0,6.5,,1011.3,0.0, 31, , , 
2065,2020-06-05,28.9,24.4,34.4,0.0,0.0,163.0,6.5,,1012.3,0.0, 45, , , 
2066,2020-06-06,30.0,23.3,35.6,0.0,0.0,17.0,2.9,,1010.9,0.0, 41, , , 
2067,2020-06-07,30.0,24.4,35.6,0.0,0.0,12.0,3.2,,1006.8,0.0, 44, , , 
2068,2020-06-08,30.7,23.3,37.2,0.0,0.0,283.0,4.7,,1003.7,0.0, 46, , , 
2069,2020-06-09,30.6,25.0,37.8,0.0,0.0,206.0,7.9,,1005.9,0.0, 50, , , 
2070,2020-06-10,27.9,20.0,34.4,0.0,0.0,21.0,6.8,,1017.3,0.0, 45, , , 
2071,2020-06-11,27.2,17.8,35.6,0.0,0.0,17.0,3.6,,1022.3,0.0, 28, , , 
2072,2020-06-12,26.7,17.2,34.4,0.0,0.0,37.0,4.0,,1022.3,0.0, 34, , , 
2073,2020-06-13,27.6,19.4,34.4,0.0,0.0,44.0,5.0,,1018.2,0.0, 35, , , 
2074,2020-06-14,27.8,18.9,34.4,0.0,0.0,48.0,4.3,,1017.1,0.0, 43, , , 
2075,2020-06-15,27.8,22.2,35.6,0.0,0.0,100.0,5.4,,1018.5,0.0, 50, , , 
2076,2020-06-19,29.1,25.0,36.1,0.0,0.0,164.0,10.8,,1013.4,0.0, 25, , , 
2077,2020-06-20,27.7,21.1,34.4,31.8,0.0,162.0,8.3,,1014.5,0.0, 19, , , 
2078,2020-06-21,29.3,25.0,35.6,0.0,0.0,172.0,10.1,,1012.1,0.0, 22, , , 
2079,2020-06-22,29.2,26.1,34.4,0.0,0.0,171.0,9.4,,1011.1,0.0, 32, , , 
2080,2020-06-23,27.3,21.7,33.9,14.7,0.0,16.0,8.3,,1011.3,0.0, 20, , , 
2081,2020-06-24,25.6,23.3,30.0,0.5,0.0,358.0,4.7,,1011.4,0.0, 21, , , 
2082,2020-06-25,27.6,21.7,34.4,0.0,0.0,26.0,4.7,,1013.0,0.0, 32, , , 
2083,2020-06-26,25.5,21.7,30.0,15.5,0.0,167.0,8.3,,1016.4,0.0, 82, , , 
2084,2020-06-27,28.5,25.0,33.9,0.0,0.0,161.0,11.2,,1013.9,0.0, 142, , , 
2085,2020-06-28,27.6,24.4,31.1,5.1,0.0,166.0,10.4,,1009.7,0.0, 64, , , 
2086,2020-06-29,28.6,25.6,32.2,0.0,0.0,169.0,12.2,,1009.3,0.0, 60, , , 
2087,2020-06-30,29.4,26.7,33.9,0.0,0.0,173.0,10.8,,1010.0,0.0, 76, , , 
2088,2020-07-01,29.7,26.7,35.0,0.0,0.0,175.0,10.1,,1010.5,0.0, 72, , , 
2089,2020-07-02,30.7,26.7,36.7,0.0,0.0,171.0,8.6,,1012.8,0.0, 93, , , 
2090,2020-07-03,30.2,24.4,37.2,0.0,0.0,182.0,7.6,,1013.9,0.0, 72, , , 
2091,2020-07-04,30.4,23.3,37.8,0.0,0.0,186.0,5.8,,1012.0,0.0, 68, , , 
2092,2020-07-05,31.0,23.9,37.8,0.0,0.0,181.0,7.2,,1009.6,0.0, 51, , , 
2093,2020-07-06,30.2,25.6,34.4,0.0,0.0,170.0,7.9,,1010.5,0.0, 49, , , 
2094,2020-07-07,30.6,27.2,37.8,0.0,0.0,169.0,9.4,,1011.9,0.0, 67, , , 
2095,2020-07-08,30.9,26.7,37.2,0.0,0.0,171.0,10.4,,1011.2,0.0, 75, , , 
2096,2020-07-09,31.5,26.7,38.3,0.0,0.0,173.0,12.6,,1010.9,0.0, 58, , , 
2097,2020-07-10,31.7,26.1,38.9,0.0,0.0,172.0,9.0,,1014.0,0.0, 41, , , 
2098,2020-07-11,32.2,25.6,40.0,0.0,0.0,177.0,8.6,,1014.4,0.0, 31, , , 
2099,2020-07-12,32.2,25.6,40.6,0.0,0.0,177.0,7.2,,1012.4,0.0, 44, , , 
2100,2020-07-13,33.6,26.1,42.2,0.0,0.0,182.0,9.4,,1010.4,0.0, 45, , , 
2101,2020-07-14,32.2,25.0,41.1,0.0,0.0,178.0,11.5,,1011.0,0.0, 62, , , 
2102,2020-07-15,31.4,25.6,39.4,0.0,0.0,176.0,10.1,,1012.8,0.0, 70, , , 
2103,2020-07-16,31.6,25.0,38.9,0.0,0.0,174.0,7.9,,1014.9,0.0, 66, , , 
2104,2020-07-17,31.2,25.6,38.9,0.0,0.0,162.0,7.9,,1015.2,0.0, 63, , , 
2105,2020-07-18,30.2,24.4,36.7,0.0,0.0,155.0,7.9,,1014.9,0.0, 53, , , 
2106,2020-07-19,30.6,24.4,37.2,0.0,0.0,147.0,6.1,,1014.2,0.0, 54, , , 
2107,2020-07-20,31.0,25.0,37.8,0.0,0.0,96.0,7.2,,1012.5,0.0, 26, , , 
2108,2020-07-21,29.7,25.6,36.1,0.0,0.0,104.0,8.3,,1011.7,0.0, 18, , , 
2109,2020-07-22,30.9,26.1,37.8,0.0,0.0,138.0,7.9,,1012.6,0.0, 19, , , 
2110,2020-07-23,31.5,26.1,38.3,0.0,0.0,74.0,5.8,,1012.9,0.0, 21, , , 
2111,2020-07-24,31.9,27.2,37.8,0.0,0.0,57.0,7.9,,1011.7,0.0, 24, , , 
2112,2020-07-25,27.8,23.9,34.4,3.6,0.0,68.0,9.0,,1012.0,0.0, 22, , , 
2113,2020-07-27,29.4,25.0,36.7,0.0,0.0,81.0,4.3,,1014.8,0.0, 22, , , 
2114,2020-07-28,29.5,24.4,38.9,0.0,0.0,139.0,5.8,,1013.2,0.0, 22, , , 
2115,2020-07-29,28.8,23.9,38.9,0.0,0.0,184.0,8.3,,1013.4,0.0, 20, , , 
2116,2020-07-30,30.5,25.0,38.3,0.0,0.0,183.0,11.2,,1013.4,0.0, 42, , , 
2117,2020-07-31,28.3,23.3,38.9,11.9,0.0,216.0,6.5,,1013.4,0.0, 33, , , 
2118,2020-08-01,29.4,23.3,37.2,0.0,0.0,28.0,3.6,,1013.3,0.0, 25, , , 
2119,2020-08-02,29.4,23.3,38.3,0.0,0.0,19.0,4.0,,1013.8,0.0, 26, , , 
2120,2020-08-03,28.9,22.8,39.4,0.0,0.0,3.0,2.5,,1014.9,0.0, 31, , , 
2121,2020-08-04,30.7,23.9,38.9,0.0,0.0,3.0,3.6,,1014.7,0.0, 35, , , 
2122,2020-08-05,31.6,24.4,39.4,0.0,0.0,181.0,10.1,,1013.3,0.0, 27, , , 
2123,2020-08-06,31.5,25.0,39.4,0.0,0.0,176.0,10.4,,1013.7,0.0, 26, , , 
2124,2020-08-07,31.2,25.0,39.4,0.0,0.0,163.0,8.3,,1015.2,0.0, 23, , , 
2125,2020-08-08,31.4,25.0,40.0,0.0,0.0,167.0,8.3,,1016.8,0.0, 27, , , 
2126,2020-08-09,31.9,25.6,39.4,0.0,0.0,178.0,10.4,,1016.6,0.0, 59, , , 
2127,2020-08-10,31.9,26.1,39.4,0.0,0.0,180.0,10.4,,1015.1,0.0, 38, , , 
2128,2020-08-11,32.2,26.1,40.0,0.0,0.0,175.0,9.0,,1013.2,0.0, 30, , , 
2129,2020-08-12,32.6,26.1,41.1,0.0,0.0,181.0,9.4,,1012.6,0.0, 42, , , 
2130,2020-08-13,32.5,26.1,40.0,0.0,0.0,179.0,8.3,,1012.6,0.0, 56, , , 
2131,2020-08-14,33.2,25.6,41.7,0.0,0.0,186.0,9.7,,1011.3,0.0, 44, , , 
2132,2020-08-15,33.3,26.1,41.7,0.0,0.0,180.0,8.3,,1011.7,0.0, 28, , , 
2133,2020-08-16,33.2,26.1,41.1,0.0,0.0,147.0,5.0,,1014.3,0.0, 23, , , 
2134,2020-08-17,30.5,24.4,38.3,0.0,0.0,348.0,4.0,,1017.1,0.0, 33, , , 
2135,2020-08-18,32.1,23.9,40.0,0.0,0.0,22.0,4.7,,1014.5,0.0, 37, 42, , 
2136,2020-08-19,31.3,22.8,40.0,0.0,0.0,23.0,5.4,,1011.9,0.0, 29, 45, , 
2137,2020-08-20,29.9,21.7,38.3,0.0,0.0,31.0,3.2,,1010.0,0.0, 31, 44, , 
2138,2020-08-21,31.4,25.0,40.0,0.0,0.0,134.0,7.2,,1009.1,0.0, 35, 26, , 
2139,2020-08-22,27.3,20.0,33.9,31.8,0.0,144.0,5.4,,1011.5,0.0, 33, 45, , 
2140,2020-08-23,28.5,21.1,36.1,0.0,0.0,59.0,4.7,,1013.5,0.0, 38, 44, , 
2141,2020-08-24,30.5,23.9,37.8,0.0,0.0,41.0,4.0,,1014.0,0.0, 47, 35, , 
2142,2020-08-25,31.0,23.9,38.3,0.0,0.0,23.0,4.0,,1012.2,0.0, 43, 22, , 
2143,2020-08-26,30.4,26.1,36.1,0.0,0.0,41.0,5.8,,1009.5,0.0, 23, 30, , 
2144,2020-08-27,31.0,24.4,38.3,0.0,0.0,29.0,5.0,,1008.1,0.0, 24, 29, , 
2145,2020-08-28,33.1,27.2,41.1,0.0,0.0,182.0,9.4,,1008.7,0.0, 43, 19, , 
2146,2020-08-29,32.6,26.1,40.6,0.0,0.0,172.0,9.7,,1009.2,0.0, 26, , , 
2147,2020-08-30,32.0,26.1,39.4,0.0,0.0,174.0,8.3,,1007.4,0.0, 28, , , 
2148,2020-08-31,32.5,28.3,40.0,0.0,0.0,172.0,11.9,,1007.0,0.0, 54, , , 
2149,2020-09-01,32.0,28.3,37.8,0.0,0.0,178.0,11.5,,1007.8,0.0, 71, , , 
2150,2020-09-02,27.2,22.8,29.4,4.1,0.0,141.0,7.2,,1010.4,0.0, 55, , , 
2151,2020-09-03,26.5,22.2,34.4,36.3,0.0,67.0,5.0,,1012.6,0.0, 45, , , 
2152,2020-09-04,24.1,22.2,28.3,37.6,0.0,13.0,1.8,,1017.7,0.0, 21, , , 
2153,2020-09-05,26.4,23.3,33.3,0.0,0.0,23.0,2.9,,1021.7,0.0, 32, , , 
2154,2020-09-06,28.2,22.8,34.4,0.0,0.0,21.0,2.5,,1018.8,0.0, 47, , , 
2155,2020-09-07,29.0,22.8,36.1,0.0,0.0,153.0,6.1,,1011.4,0.0, 48, , , 
2156,2020-09-08,26.9,25.0,32.8,0.0,0.0,150.0,9.7,,1008.9,0.0, 46, , , 
2157,2020-09-09,24.1,15.6,27.2,58.2,0.0,68.0,7.6,,1013.1,0.0, 36, , , 
2158,2020-09-10,16.6,14.4,19.4,1.5,0.0,349.0,8.6,,1021.9,0.0, 20, , , 
2159,2020-09-11,22.2,17.2,30.6,0.0,0.0,353.0,6.1,,1019.7,0.0, 28, , , 
2160,2020-09-12,26.7,20.0,33.9,0.0,0.0,4.0,3.2,,1013.9,0.0, 33, , , 
2161,2020-09-13,28.7,23.9,34.4,0.0,0.0,15.0,9.0,,1013.8,0.0, 28, , , 
2162,2020-09-14,28.3,23.3,33.3,0.0,0.0,16.0,11.5,,1016.6,0.0, 31, , , 
2163,2020-09-15,28.0,23.3,33.9,0.0,0.0,17.0,7.2,,1016.2,0.0, 43, , , 
2164,2020-09-16,28.7,23.3,34.4,0.0,0.0,4.0,5.0,,1013.6,0.0, 42, , , 
2165,2020-09-17,27.3,23.3,32.2,0.0,0.0,10.0,6.5,,1014.2,0.0, 42, , , 
2166,2020-09-18,26.4,21.7,31.7,0.0,0.0,19.0,8.6,,1016.2,0.0, 46, , , 
2167,2020-09-19,24.5,20.6,29.4,0.0,0.0,20.0,10.8,,1017.4,0.0, 72, , , 
2168,2020-09-20,23.0,17.8,30.0,4.1,0.0,19.0,11.2,,1017.5,0.0, 60, , , 
2169,2020-09-21,21.3,20.0,22.8,4.6,0.0,16.0,13.0,,1015.5,0.0, 38, , , 
2170,2020-09-22,21.8,20.6,23.9,5.1,0.0,6.0,11.9,,1013.7,0.0, 18, , , 
2171,2020-09-23,22.7,21.1,25.0,0.0,0.0,347.0,7.9,,1012.9,0.0, 13, , , 
2172,2020-09-24,23.0,18.3,27.8,0.0,0.0,358.0,4.0,,1013.4,0.0, 20, , , 
2173,2020-09-25,23.2,16.1,31.7,0.0,0.0,21.0,3.2,,1014.2,0.0, 38, , , 
2174,2020-09-26,25.4,20.0,32.8,0.0,0.0,165.0,7.6,,1011.9,0.0, 44, , , 
2175,2020-09-27,28.1,24.4,33.9,0.0,0.0,180.0,10.8,,1007.0,0.0, 32, , , 
2176,2020-09-28,23.6,17.8,27.2,0.0,0.0,2.0,13.7,,1015.8,0.0, 18, , , 
2177,2020-09-29,20.6,13.3,29.4,0.0,0.0,344.0,4.3,,1021.5,0.0, 22, , , 
2178,2020-09-30,21.7,11.7,32.2,0.0,0.0,330.0,2.5,,1018.4,0.0, 31, , , 
2179,2020-10-01,23.1,13.3,32.8,0.0,0.0,12.0,5.4,,1019.7,0.0, 32, , , 
2180,2020-10-02,22.3,15.0,29.4,0.0,0.0,43.0,4.3,,1021.5,0.0, 35, , , 
2181,2020-10-03,22.3,15.0,30.6,0.0,0.0,78.0,4.7,,1017.7,0.0, 42, , , 
2182,2020-10-04,24.0,16.1,32.8,0.0,0.0,10.0,5.0,,1019.8,0.0, 33, , , 
2183,2020-10-05,23.6,17.8,30.6,0.0,0.0,44.0,4.3,,1019.3,0.0, 50, , , 
2184,2020-10-06,24.4,17.8,31.1,0.0,0.0,104.0,2.5,,1016.7,0.0, 64, , , 
2185,2020-10-07,24.9,17.2,33.3,0.0,0.0,25.0,2.5,,1016.1,0.0, 56, , , 
2186,2020-10-08,24.2,16.1,31.1,0.0,0.0,26.0,3.2,,1014.8,0.0, 52, , , 
2187,2020-10-09,26.2,22.2,32.2,0.0,0.0,14.0,6.1,,1010.2,0.0, 42, , , 
2188,2020-10-10,26.3,18.9,35.6,0.0,0.0,337.0,3.2,,1009.5,0.0, 48, , , 
2189,2020-10-11,27.9,20.0,37.2,0.0,0.0,184.0,6.1,,1009.1,0.0, 45, , , 
2190,2020-10-12,26.1,18.3,31.7,0.0,0.0,345.0,8.3,,1014.0,0.0, 48, , , 
2191,2020-10-13,23.0,13.9,32.8,0.0,0.0,10.0,1.8,,1018.8,0.0, 31, , , 
2192,2020-10-14,24.8,15.6,33.9,0.0,0.0,180.0,6.1,,1014.1,0.0, 47, , , 
2193,2020-10-15,25.6,19.4,32.8,0.0,0.0,249.0,10.8,,1011.3,0.0, 39, , , 
2194,2020-10-16,20.3,13.9,25.0,0.0,0.0,38.0,9.4,,1022.8,0.0, 20, , , 
2195,2020-10-17,19.8,16.1,27.2,0.3,0.0,172.0,7.9,,1018.6,0.0, 43, , , 
2196,2020-10-18,26.6,22.8,33.9,0.0,0.0,179.0,10.4,,1013.6,0.0, 34, , , 
2197,2020-10-19,27.6,22.8,33.9,0.0,0.0,157.0,7.9,,1014.4,0.0, 33, , , 
2198,2020-10-20,27.7,23.9,33.9,0.0,0.0,157.0,10.8,,1013.8,0.0, 34, , , 
2199,2020-10-21,26.6,23.3,32.8,0.0,0.0,141.0,7.9,,1015.2,0.0, 25, , , 
2200,2020-10-22,26.7,22.8,32.8,0.0,0.0,154.0,10.4,,1013.0,0.0, 32, , , 
2201,2020-10-23,21.6,12.8,29.4,0.0,0.0,5.0,8.6,,1015.8,0.0, 24, , , 
2202,2020-10-24,14.8,11.7,19.4,0.0,0.0,0.0,6.5,,1019.3,0.0, 23, , , 
2203,2020-10-25,20.7,12.8,30.0,0.0,0.0,140.0,7.2,,1012.2,0.0, 31, , , 
2204,2020-10-26,16.7,5.6,23.9,3.0,0.0,56.0,10.4,,1014.6,0.0, 23, , , 
2205,2020-10-27,5.2,4.4,6.1,1.0,0.0,348.0,11.2,,1018.8,0.0, 18, , , 
2206,2020-10-28,8.3,3.9,16.7,4.6,0.0,328.0,9.4,,1014.9,0.0, 30, , , 
2207,2020-10-29,11.5,4.4,17.8,0.0,0.0,342.0,9.4,,1019.1,0.0, 22, , , 
2208,2020-10-30,14.2,7.2,22.8,0.0,0.0,2.0,3.2,,1024.9,0.0, 31, , , 
2209,2020-10-31,14.5,5.0,26.1,0.0,0.0,356.0,2.9,,1022.2,0.0, 62, , , 
2210,2020-11-01,17.4,10.0,26.1,0.0,0.0,9.0,7.2,,1027.7,0.0, 71, , , 
2211,2020-11-02,16.2,8.3,25.6,0.0,0.0,11.0,2.5,,1030.8,0.0, 30, , , 
2212,2020-11-03,16.4,6.1,27.2,0.0,0.0,73.0,4.0,,1026.0,0.0, 45, , , 
2213,2020-11-04,18.3,8.9,27.8,0.0,0.0,56.0,4.3,,1023.4,0.0, 35, , , 
2214,2020-11-05,20.1,13.9,28.3,0.0,0.0,11.0,4.0,,1021.5,0.0, 36, , , 
2215,2020-11-06,21.1,17.2,27.8,0.0,0.0,57.0,4.0,,1018.9,0.0, 40, , , 
2216,2020-11-07,19.9,12.2,27.8,0.0,0.0,63.0,3.6,,1016.3,0.0, 53, , , 
2217,2020-11-08,21.4,15.0,28.9,0.0,0.0,124.0,6.1,,1013.8,0.0, 38, , , 
2218,2020-11-09,23.3,18.9,30.0,0.0,0.0,155.0,10.1,,1012.5,0.0, 20, , , 
2219,2020-11-10,21.8,17.8,27.2,0.0,0.0,339.0,6.1,,1011.4,0.0, 23, , , 
2220,2020-11-11,21.1,15.0,28.9,0.0,0.0,30.0,5.8,,1014.0,0.0, 22, , , 
2221,2020-11-12,22.0,17.2,29.4,0.0,0.0,18.0,3.2,,1015.2,0.0, 47, , , 
2222,2020-11-13,22.9,18.3,28.9,0.0,0.0,57.0,5.4,,1017.2,0.0, 43, , , 
2223,2020-11-14,24.8,21.7,30.6,0.0,0.0,188.0,7.6,,1011.7,0.0, 30, , , 
2224,2020-11-15,18.6,11.1,23.3,0.0,0.0,10.0,10.1,,1021.7,0.0, 26, , , 
2225,2020-11-16,14.2,6.1,24.4,0.0,0.0,3.0,0.7,,1026.6,0.0, 34, , , 
2226,2020-11-17,15.0,5.0,25.6,0.0,0.0,30.0,3.2,,1029.8,0.0, 41, , , 
2227,2020-11-18,16.6,6.1,27.2,0.0,0.0,111.0,5.4,,1027.8,0.0, 46, , , 
2228,2020-11-19,20.4,15.0,28.3,0.0,0.0,161.0,6.1,,1024.1,0.0, 29, , , 
2229,2020-11-20,21.5,17.2,28.9,0.0,0.0,157.0,5.4,,1024.1,0.0, 35, , , 
2230,2020-11-21,22.2,18.3,27.2,0.0,0.0,112.0,5.4,,1023.5,0.0, 26, , , 
2231,2020-11-22,21.0,13.9,28.3,0.0,0.0,46.0,7.9,,1022.4,0.0, 25, , , 
2232,2020-11-23,14.3,11.1,20.0,0.0,0.0,67.0,7.2,,1023.1,0.0, 32, , , 
2233,2020-11-24,21.3,15.0,28.9,1.0,0.0,167.0,9.7,,1012.1,0.0, 29, , , 
2234,2020-11-25,18.0,10.0,23.3,0.0,0.0,357.0,6.8,,1017.2,0.0, 25, , , 
2235,2020-11-26,16.4,7.2,25.6,0.0,0.0,11.0,2.9,,1015.9,0.0, 54, , , 
2236,2020-11-27,18.6,15.6,21.7,0.5,0.0,5.0,7.9,,1016.0,0.0, 55, , , 
2237,2020-11-28,14.0,10.6,16.1,16.5,0.0,5.0,7.9,,1018.3,0.0, 38, , , 
2238,2020-11-29,10.2,7.8,13.9,0.5,0.0,337.0,12.6,,1021.4,0.0, 12, , , 
2239,2020-11-30,7.7,0.6,14.4,0.0,0.0,351.0,8.3,,1029.6,0.0, 20, , , 
2240,2020-12-01,8.2,-1.0,17.8,0.0,0.0,163.0,5.8,,1021.6,0.0, 42, , , 
2241,2020-12-02,11.8,6.7,18.9,0.0,0.0,346.0,7.2,,1019.1,0.0, 26, , , 
2242,2020-12-03,8.3,4.4,15.0,0.0,0.0,336.0,10.1,,1024.8,0.0, 16, , , 
2243,2020-12-04,7.8,2.2,15.6,0.0,0.0,346.0,5.0,,1025.5,0.0, 41, , , 
2244,2020-12-05,7.4,2.2,12.2,0.3,0.0,354.0,0.7,,1024.6,0.0, 56, , , 
2245,2020-12-06,11.6,5.6,20.0,0.0,0.0,321.0,9.0,,1020.7,0.0, 29, , , 
2246,2020-12-07,12.2,5.0,22.2,0.0,0.0,339.0,5.4,,1023.7,0.0, 29, , , 
