,dt,temp,feels_like,pressure,humidity,temp_min,temp_max,speed,deg,gust,all,id,main,description,icon,0,1h
24,22-02-20 00:00:00,16.69,15.17,1024.0,29.0,15.45,17.89,1.34,90.0,2.24,0,800,Clear,clear sky,01d,,
25,22-02-20 01:00:00,13.34,11.72,1024.0,38.0,10.43,15.52,1.54,110.0,,0,800,Clear,clear sky,01n,,
26,22-02-20 02:00:00,11.3,9.63,1025.0,44.0,8.39,13.91,2.06,130.0,,0,800,Clear,clear sky,01n,,
27,22-02-20 03:00:00,10.42,8.74,1025.0,47.0,7.25,13.21,1.54,130.0,,0,800,Clear,clear sky,01n,,
28,22-02-20 04:00:00,9.89,9.89,1025.0,46.0,6.72,12.79,0.45,113.0,0.89,0,800,Clear,clear sky,01n,,
29,22-02-20 05:00:00,9.12,9.12,1026.0,49.0,6.15,11.95,0.89,158.0,1.34,0,800,Clear,clear sky,01n,,
30,22-02-20 06:00:00,9.01,8.7,1024.0,48.0,6.55,11.27,1.34,135.0,3.13,0,800,Clear,clear sky,01n,,
31,22-02-20 07:00:00,8.73,7.9,1024.0,50.0,6.32,10.72,1.79,158.0,3.58,0,800,Clear,clear sky,01n,,
32,22-02-20 08:00:00,8.4,8.4,1023.0,51.0,5.85,10.46,0.89,180.0,2.24,0,800,Clear,clear sky,01n,,
33,22-02-20 09:00:00,7.9,7.9,1023.0,53.0,5.78,9.94,0.89,180.0,2.24,0,800,Clear,clear sky,01n,,
34,22-02-20 10:00:00,7.38,7.38,1022.0,55.0,4.9,9.73,0.89,237.0,1.79,0,800,Clear,clear sky,01n,,
35,22-02-20 11:00:00,6.59,6.59,1022.0,58.0,3.79,9.29,0.0,0.0,,0,800,Clear,clear sky,01n,,
36,22-02-20 12:00:00,5.68,5.68,1022.0,62.0,3.1,8.06,0.0,0.0,,0,800,Clear,clear sky,01n,,
37,22-02-20 13:00:00,5.7,5.7,1022.0,65.0,2.94,8.18,0.0,0.0,,0,800,Clear,clear sky,01n,,
38,22-02-20 14:00:00,6.86,6.86,1022.0,66.0,4.19,9.03,0.45,180.0,0.89,0,800,Clear,clear sky,01d,,
39,22-02-20 15:00:00,9.02,9.02,1022.0,64.0,7.27,10.73,0.89,130.0,1.34,0,800,Clear,clear sky,01d,,
40,22-02-20 16:00:00,12.27,11.22,1022.0,64.0,10.27,14.62,1.79,158.0,3.58,0,800,Clear,clear sky,01d,,
41,22-02-20 17:00:00,14.89,14.08,1021.0,63.0,12.87,17.49,0.89,135.0,2.68,100,804,Clouds,overcast clouds,04d,,
42,22-02-20 18:00:00,17.24,16.64,1021.0,62.0,15.68,19.06,0.89,158.0,3.13,100,804,Clouds,overcast clouds,04d,,
43,22-02-20 19:00:00,19.29,18.84,1019.0,60.0,17.34,21.27,3.13,135.0,7.6,20,801,Clouds,few clouds,02d,,
44,22-02-20 20:00:00,20.49,20.03,1018.0,55.0,19.01,22.19,3.13,158.0,6.71,0,800,Clear,clear sky,01d,,
45,22-02-20 21:00:00,20.93,20.49,1017.0,54.0,19.54,22.68,1.79,135.0,4.47,0,800,Clear,clear sky,01d,,
46,22-02-20 22:00:00,21.33,20.9,1016.0,53.0,19.96,22.88,2.24,135.0,5.81,0,800,Clear,clear sky,01d,,
47,22-02-20 23:00:00,20.84,20.42,1016.0,55.0,19.56,21.87,1.79,113.0,4.47,0,800,Clear,clear sky,01d,,
48,22-02-21 00:00:00,20.06,19.66,1015.0,59.0,18.94,21.04,0.89,113.0,2.24,0,800,Clear,clear sky,01d,,
49,22-02-21 01:00:00,18.71,18.31,1015.0,64.0,17.68,19.55,0.45,94.0,2.24,0,800,Clear,clear sky,01n,,
50,22-02-21 02:00:00,18.38,18.1,1015.0,70.0,17.25,19.19,2.24,113.0,4.47,0,800,Clear,clear sky,01n,,
51,22-02-21 03:00:00,17.97,17.78,1016.0,75.0,16.99,18.83,2.24,113.0,5.81,0,800,Clear,clear sky,01n,,
52,22-02-21 04:00:00,17.46,17.35,1016.0,80.0,16.53,18.25,1.34,135.0,3.13,0,800,Clear,clear sky,01n,,
53,22-02-21 05:00:00,17.2,17.14,1016.0,83.0,16.23,18.25,1.34,135.0,3.58,75,803,Clouds,broken clouds,04n,,
54,22-02-21 06:00:00,17.25,17.25,1015.0,85.0,16.27,18.15,1.34,135.0,3.13,100,804,Clouds,overcast clouds,04n,,
55,22-02-21 07:00:00,17.29,17.32,1015.0,86.0,16.27,18.06,0.45,113.0,1.79,100,804,Clouds,overcast clouds,04n,,
56,22-02-21 08:00:00,17.31,17.39,1014.0,88.0,16.27,18.14,1.34,113.0,3.58,100,804,Clouds,overcast clouds,04n,,
57,22-02-21 09:00:00,17.32,17.46,1014.0,90.0,16.23,18.47,0.89,135.0,1.79,100,804,Clouds,overcast clouds,04n,,
58,22-02-21 10:00:00,17.3,17.44,1012.0,90.0,16.19,18.47,1.34,135.0,3.13,100,701,Mist,mist,50n,,
59,22-02-21 11:00:00,17.45,17.65,1013.0,92.0,16.27,18.7,1.34,135.0,2.24,100,701,Mist,mist,50n,,
60,22-02-21 12:00:00,17.51,17.72,1012.0,92.0,16.27,19.03,0.89,135.0,2.24,100,701,Mist,mist,50n,,
61,22-02-21 13:00:00,17.69,17.89,1012.0,91.0,16.27,19.39,0.45,158.0,2.24,100,701,Mist,mist,50n,,
62,22-02-21 14:00:00,18.07,18.33,1013.0,92.0,16.72,19.82,1.34,135.0,3.58,100,701,Mist,mist,50d,,
63,22-02-21 15:00:00,18.8,19.14,1013.0,92.0,17.28,20.93,0.89,135.0,3.58,100,804,Clouds,overcast clouds,04d,,
64,22-02-21 16:00:00,20.56,20.97,1013.0,88.0,18.49,23.15,2.24,180.0,5.81,100,804,Clouds,overcast clouds,04d,,
65,22-02-21 17:00:00,23.17,23.61,1013.0,79.0,21.21,25.43,2.24,180.0,6.71,100,804,Clouds,overcast clouds,04d,,
66,22-02-21 18:00:00,25.13,25.53,1012.0,70.0,23.44,27.13,3.13,158.0,6.71,40,802,Clouds,scattered clouds,03d,,
67,22-02-21 19:00:00,26.87,28.2,1010.0,64.0,25.27,28.61,3.13,158.0,8.49,20,801,Clouds,few clouds,02d,,
68,22-02-21 20:00:00,27.88,29.27,1009.0,60.0,26.43,29.53,2.68,135.0,5.81,0,800,Clear,clear sky,01d,,
69,22-02-21 21:00:00,28.77,30.23,1008.0,57.0,27.38,30.57,3.13,158.0,6.26,0,800,Clear,clear sky,01d,,
70,22-02-21 22:00:00,28.86,30.1,1007.0,55.0,27.54,30.52,3.58,135.0,7.15,0,800,Clear,clear sky,01d,,
71,22-02-21 23:00:00,28.34,29.26,1007.0,54.0,27.12,29.58,2.24,158.0,5.36,0,800,Clear,clear sky,01d,,
72,22-02-22 00:00:00,27.48,28.2,1006.0,54.0,25.88,28.51,0.45,99.0,1.34,0,800,Clear,clear sky,01d,,
73,22-02-22 01:00:00,25.11,25.43,1007.0,67.0,23.62,26.58,3.58,113.0,7.6,0,800,Clear,clear sky,01n,,
74,22-02-22 02:00:00,23.23,23.57,1007.0,75.0,21.83,24.81,3.58,113.0,8.05,0,800,Clear,clear sky,01n,,
75,22-02-22 03:00:00,22.08,22.43,1008.0,80.0,20.77,23.31,3.13,135.0,8.05,20,801,Clouds,few clouds,02n,,
76,22-02-22 04:00:00,21.34,21.7,1008.0,83.0,20.16,22.6,3.58,135.0,8.05,100,804,Clouds,overcast clouds,04n,,
77,22-02-22 05:00:00,21.15,21.51,1008.0,84.0,19.76,22.15,3.13,113.0,6.26,75,803,Clouds,broken clouds,04n,,
78,22-02-22 06:00:00,21.16,21.52,1009.0,84.0,20.16,22.15,4.02,135.0,7.15,75,803,Clouds,broken clouds,04n,,
79,22-02-22 07:00:00,21.12,21.48,1009.0,84.0,20.16,22.2,3.13,135.0,6.26,75,803,Clouds,broken clouds,04n,,
80,22-02-22 08:00:00,21.03,21.41,1009.0,85.0,19.76,22.15,2.68,135.0,5.81,75,803,Clouds,broken clouds,04n,,
81,22-02-22 09:00:00,21.05,21.4,1009.0,84.0,19.76,22.15,2.24,135.0,4.92,100,804,Clouds,overcast clouds,04n,,
82,22-02-22 10:00:00,20.75,21.13,1009.0,86.0,19.21,22.15,1.79,158.0,4.02,75,803,Clouds,broken clouds,04n,,
83,22-02-22 11:00:00,20.33,20.69,1010.0,87.0,18.71,21.87,1.34,113.0,2.68,100,804,Clouds,overcast clouds,04n,,
84,22-02-22 12:00:00,19.8,20.13,1011.0,88.0,17.88,21.58,0.45,135.0,1.34,75,803,Clouds,broken clouds,04n,,
85,22-02-22 13:00:00,19.59,19.9,1012.0,88.0,17.6,20.84,0.45,315.0,1.79,100,804,Clouds,overcast clouds,04n,,
86,22-02-22 14:00:00,20.04,20.37,1012.0,87.0,18.32,21.29,1.34,135.0,2.24,100,804,Clouds,overcast clouds,04d,,
87,22-02-22 15:00:00,21.28,21.63,1013.0,83.0,19.48,22.75,1.79,135.0,3.58,0,800,Clear,clear sky,01d,,
88,22-02-22 16:00:00,22.96,23.35,1014.0,78.0,21.19,25.18,1.79,158.0,3.13,0,800,Clear,clear sky,01d,,
89,22-02-22 17:00:00,25.39,25.76,1013.0,68.0,23.1,27.88,0.89,180.0,2.24,0,800,Clear,clear sky,01d,,
90,22-02-22 18:00:00,27.22,27.84,1013.0,53.0,24.96,29.55,0.89,23.0,1.79,0,800,Clear,clear sky,01d,,
91,22-02-22 19:00:00,28.53,28.23,1012.0,41.0,26.23,30.17,1.34,45.0,2.68,0,800,Clear,clear sky,01d,,
92,22-02-22 20:00:00,28.96,28.4,1011.0,38.0,26.72,31.41,2.24,338.0,4.02,0,800,Clear,clear sky,01d,,
93,22-02-22 21:00:00,28.83,27.58,1013.0,27.0,24.04,30.66,2.57,0.0,,0,800,Clear,clear sky,01d,,
94,22-02-22 22:00:00,24.28,23.76,1010.0,38.0,20.6,29.32,4.92,114.0,8.49,0,800,Clear,clear sky,01d,,
95,22-02-22 23:00:00,21.7,20.97,1013.0,40.0,16.72,25.84,3.58,338.0,7.6,0,800,Clear,clear sky,01d,,
96,22-02-23 00:00:00,17.47,16.42,1014.0,44.0,12.64,21.85,3.58,23.0,7.15,0,800,Clear,clear sky,01d,,
97,22-02-23 01:00:00,14.51,13.27,1016.0,48.0,11.27,18.79,2.68,315.0,4.92,0,800,Clear,clear sky,01n,,
98,22-02-23 02:00:00,13.02,11.68,1017.0,50.0,10.72,16.02,2.68,315.0,5.81,0,800,Clear,clear sky,01n,,
99,22-02-23 03:00:00,12.03,10.62,1018.0,51.0,9.9,14.07,2.68,23.0,4.92,0,800,Clear,clear sky,01n,,
100,22-02-23 04:00:00,11.05,9.49,1019.0,49.0,8.31,13.62,3.13,315.0,7.15,100,804,Clouds,overcast clouds,04n,,
101,22-02-23 05:00:00,9.61,7.51,1019.0,50.0,6.83,12.7,4.02,315.0,8.49,100,804,Clouds,overcast clouds,04n,,
102,22-02-23 06:00:00,8.69,6.86,1019.0,51.0,6.27,11.29,3.13,338.0,6.26,100,804,Clouds,overcast clouds,04n,,
103,22-02-23 07:00:00,8.02,5.79,1020.0,52.0,5.98,10.18,3.58,338.0,7.15,100,804,Clouds,overcast clouds,04n,,
104,22-02-23 08:00:00,7.33,5.53,1020.0,53.0,5.53,9.19,2.68,338.0,5.36,100,804,Clouds,overcast clouds,04n,,
105,22-02-23 09:00:00,6.64,4.39,1020.0,54.0,4.86,8.25,3.13,338.0,5.81,100,804,Clouds,overcast clouds,04n,,
106,22-02-23 10:00:00,5.73,3.62,1021.0,58.0,3.79,7.35,2.68,338.0,5.36,100,804,Clouds,overcast clouds,04n,,
107,22-02-23 11:00:00,4.69,1.73,1021.0,60.0,2.68,6.59,3.58,315.0,6.71,100,804,Clouds,overcast clouds,04n,,
108,22-02-23 12:00:00,3.68,2.07,1022.0,62.0,1.57,5.58,1.79,293.0,4.92,100,804,Clouds,overcast clouds,04n,,
109,22-02-23 13:00:00,2.42,-1.03,1023.0,65.0,0.45,4.36,3.58,315.0,6.26,100,804,Clouds,overcast clouds,04n,,
110,22-02-23 14:00:00,1.4,-1.93,1024.0,67.0,-0.4,3.25,3.13,315.0,6.26,100,804,Clouds,overcast clouds,04d,,
111,22-02-23 15:00:00,0.72,-2.75,1026.0,71.0,-0.95,2.35,3.13,315.0,8.49,100,804,Clouds,overcast clouds,04d,,
112,22-02-23 16:00:00,0.5,-3.68,1026.0,73.0,-0.98,1.84,4.02,293.0,7.6,100,804,Clouds,overcast clouds,04d,,
113,22-02-23 17:00:00,0.32,-4.2,1027.0,73.0,-1.51,1.59,4.47,27.0,6.26,100,804,Clouds,overcast clouds,04d,,
114,22-02-23 18:00:00,-0.23,-4.26,1026.0,77.0,-1.96,1.19,3.58,315.0,6.26,100,804,Clouds,overcast clouds,04d,,
115,22-02-23 19:00:00,-0.57,-4.3,1025.0,78.0,-2.0,1.02,3.13,293.0,7.15,100,804,Clouds,overcast clouds,04d,,
116,22-02-23 20:00:00,-0.47,-4.18,1024.0,77.0,-1.77,1.03,3.13,293.0,6.26,100,804,Clouds,overcast clouds,04d,,
117,22-02-23 21:00:00,-0.4,-3.68,1023.0,76.0,-1.8,0.84,2.68,338.0,5.36,100,804,Clouds,overcast clouds,04d,,
118,22-02-23 22:00:00,-0.51,-4.23,1023.0,77.0,-1.8,0.61,3.13,315.0,7.6,100,804,Clouds,overcast clouds,04d,,
119,22-02-23 23:00:00,-0.86,-5.02,1022.0,78.0,-2.1,0.46,3.58,315.0,6.26,100,804,Clouds,overcast clouds,04d,,
120,22-02-24 00:00:00,-1.19,-5.05,1022.0,80.0,-2.51,0.15,3.13,338.0,5.81,100,804,Clouds,overcast clouds,04d,,
121,22-02-24 01:00:00,-1.29,-5.17,1022.0,81.0,-2.51,-0.12,3.13,315.0,5.81,100,804,Clouds,overcast clouds,04n,,
122,22-02-24 02:00:00,-1.5,-4.99,1023.0,85.0,-2.66,-0.38,2.68,315.0,5.81,100,804,Clouds,overcast clouds,04n,,
123,22-02-24 03:00:00,-1.5,-3.91,1023.0,85.0,-2.8,-0.38,1.79,293.0,3.58,100,804,Clouds,overcast clouds,04n,,
124,22-02-24 04:00:00,-1.6,-4.62,1023.0,87.0,-2.88,-0.45,2.24,338.0,4.92,100,804,Clouds,overcast clouds,04n,,
125,22-02-24 05:00:00,-1.76,-4.22,1023.0,89.0,-3.01,-0.68,1.79,338.0,4.47,100,701,Mist,mist,50n,,
126,22-02-24 06:00:00,-1.89,-3.63,1022.0,90.0,-3.17,-0.68,1.34,293.0,4.02,100,701,Mist,mist,50n,,
127,22-02-24 07:00:00,-1.87,-4.34,1021.0,90.0,-3.17,-0.68,1.79,315.0,3.13,100,701,Mist,mist,50n,,
128,22-02-24 08:00:00,-1.78,-3.5,1020.0,90.0,-3.07,-0.53,1.34,338.0,3.13,100,701,Mist,mist,50n,,
129,22-02-24 09:00:00,-1.8,-4.26,1020.0,91.0,-3.07,-0.53,1.79,315.0,3.58,100,701,Mist,mist,50n,,
130,22-02-24 10:00:00,-1.78,-4.24,1021.0,91.0,-3.18,-0.43,1.79,270.0,3.13,100,701,Mist,mist,50n,,
131,22-02-24 11:00:00,-1.95,-4.43,1020.0,90.0,-3.43,-0.68,1.79,293.0,3.13,100,701,Mist,mist,50n,,
132,22-02-24 12:00:00,-2.1,-4.61,1020.0,90.0,-3.43,-0.64,1.79,293.0,3.13,100,804,Clouds,overcast clouds,04n,,
133,22-02-24 13:00:00,-2.12,-4.63,1020.0,90.0,-3.24,-0.68,1.79,293.0,3.13,100,701,Mist,mist,50n,,
134,22-02-24 14:00:00,-1.88,-3.62,1021.0,91.0,-3.07,-0.68,1.34,293.0,2.68,100,701,Mist,mist,50d,,
135,22-02-24 15:00:00,-1.6,-4.03,1022.0,91.0,-2.66,-0.27,1.79,293.0,3.13,100,701,Mist,mist,50d,,
136,22-02-24 16:00:00,-1.32,-3.71,1022.0,91.0,-2.36,-0.12,1.79,293.0,3.13,100,701,Mist,mist,50d,,
137,22-02-24 17:00:00,-0.93,-3.26,1023.0,91.0,-2.36,0.43,1.79,293.0,3.58,100,701,Mist,mist,50d,,
138,22-02-24 18:00:00,-0.55,-2.82,1022.0,90.0,-2.06,1.02,1.79,293.0,3.58,100,701,Mist,mist,50d,,
139,22-02-24 19:00:00,-0.01,-2.75,1021.0,90.0,-1.55,1.58,2.24,315.0,4.02,100,701,Mist,mist,50d,,
140,22-02-24 20:00:00,0.48,-1.63,1021.0,89.0,-1.15,2.19,1.79,293.0,4.92,100,721,Haze,haze,50d,,
141,22-02-24 21:00:00,0.85,-2.19,1020.0,89.0,-0.6,2.52,2.68,293.0,4.92,100,701,Mist,mist,50d,,
142,22-02-24 22:00:00,1.14,-1.4,1020.0,89.0,-0.24,2.66,2.24,293.0,4.47,100,804,Clouds,overcast clouds,04d,,
143,22-02-24 23:00:00,1.42,-1.51,1021.0,88.0,0.12,2.59,2.68,315.0,4.92,100,804,Clouds,overcast clouds,04d,,
144,22-02-25 00:00:00,1.75,-0.16,1022.0,88.0,0.56,2.88,1.79,293.0,3.58,100,804,Clouds,overcast clouds,04d,,
145,22-02-25 01:00:00,1.77,-0.14,1023.0,88.0,0.52,2.88,1.79,338.0,4.02,100,300,Drizzle,light intensity drizzle,09n,,
146,22-02-25 02:00:00,1.61,-1.29,1024.0,88.0,0.12,2.88,2.68,315.0,6.71,100,804,Clouds,overcast clouds,04n,,
147,22-02-25 03:00:00,1.11,-1.44,1025.0,88.0,-0.66,2.69,2.24,338.0,4.47,100,804,Clouds,overcast clouds,04n,,
148,22-02-25 04:00:00,0.45,-2.67,1026.0,86.0,-0.79,1.95,2.68,338.0,5.36,100,804,Clouds,overcast clouds,04n,,
149,22-02-25 05:00:00,0.23,-3.34,1026.0,86.0,-0.95,1.4,3.13,315.0,7.15,100,804,Clouds,overcast clouds,04n,,
150,22-02-25 06:00:00,-0.16,-4.17,1026.0,86.0,-1.51,1.19,3.58,338.0,7.15,50,802,Clouds,scattered clouds,03n,,
151,22-02-25 07:00:00,-0.45,-4.16,1026.0,86.0,-1.55,0.73,3.13,293.0,6.71,11,801,Clouds,few clouds,02n,,
152,22-02-25 08:00:00,-0.6,-3.45,1026.0,86.0,-1.9,0.32,2.24,338.0,5.36,100,804,Clouds,overcast clouds,04n,,
153,22-02-25 09:00:00,-0.69,-3.55,1026.0,86.0,-2.06,0.28,2.24,338.0,4.47,100,804,Clouds,overcast clouds,04n,,
154,22-02-25 10:00:00,-0.78,-4.13,1026.0,86.0,-2.06,0.28,2.68,315.0,5.36,100,804,Clouds,overcast clouds,04n,,
155,22-02-25 11:00:00,-0.91,-4.29,1027.0,84.0,-2.51,0.28,2.68,293.0,4.92,100,804,Clouds,overcast clouds,04n,,
156,22-02-25 12:00:00,-0.9,-4.27,1028.0,82.0,-2.32,0.43,2.68,293.0,5.81,100,804,Clouds,overcast clouds,04n,,
157,22-02-25 13:00:00,-0.79,-3.09,1029.0,79.0,-2.06,0.28,1.79,315.0,3.58,100,804,Clouds,overcast clouds,04d,,
158,22-02-25 14:00:00,-0.75,-3.62,1029.0,76.0,-2.06,0.66,2.24,338.0,8.49,100,804,Clouds,overcast clouds,04d,,
159,22-02-25 15:00:00,-0.36,-3.63,1030.0,72.0,-1.8,1.03,2.68,315.0,5.36,100,804,Clouds,overcast clouds,04d,,
160,22-02-25 16:00:00,0.09,-3.51,1031.0,70.0,-1.25,1.4,3.13,338.0,6.26,100,804,Clouds,overcast clouds,04d,,
161,22-02-25 17:00:00,0.91,-2.52,1031.0,66.0,-0.71,2.51,3.13,315.0,5.81,100,804,Clouds,overcast clouds,04d,,
162,22-02-25 18:00:00,1.64,-2.28,1030.0,64.0,0.12,3.08,4.02,102.0,5.81,100,804,Clouds,overcast clouds,04d,,
163,22-02-25 19:00:00,2.25,-2.29,1029.0,63.0,0.72,3.68,5.36,76.0,7.15,100,804,Clouds,overcast clouds,04d,,
164,22-02-25 20:00:00,2.83,2.83,1029.0,61.0,1.43,4.32,0.89,83.0,1.34,100,804,Clouds,overcast clouds,04d,,
165,22-02-25 21:00:00,2.99,0.36,1027.0,62.0,1.76,4.55,2.68,95.0,4.47,100,804,Clouds,overcast clouds,04d,,
166,22-02-25 22:00:00,3.36,-0.67,1028.0,60.0,2.07,4.55,4.92,85.0,6.26,100,804,Clouds,overcast clouds,04d,,
167,22-02-25 23:00:00,3.51,-0.25,1027.0,60.0,2.28,4.62,4.47,86.0,7.15,100,804,Clouds,overcast clouds,04d,,
168,22-02-26 00:00:00,3.44,0.21,1028.0,59.0,2.28,4.32,3.58,97.0,4.92,100,804,Clouds,overcast clouds,04d,,
0,22-02-26 00:00:00,3.44,0.21,1028.0,59.0,2.28,4.32,3.58,97.0,4.92,100,804,Clouds,overcast clouds,04d,,
1,22-02-26 01:00:00,3.2,0.24,1027.0,61.0,1.99,4.17,3.13,74.0,6.71,100,804,Clouds,overcast clouds,04n,,
2,22-02-26 02:00:00,3.04,-0.56,1028.0,63.0,1.83,4.17,4.02,89.0,5.81,100,804,Clouds,overcast clouds,04n,,
3,22-02-26 03:00:00,2.66,-0.74,1029.0,71.0,1.51,3.73,3.58,97.0,4.02,100,804,Clouds,overcast clouds,04n,,
4,22-02-26 04:00:00,2.3,-0.46,1028.0,77.0,1.07,3.62,2.68,92.0,4.47,100,804,Clouds,overcast clouds,04n,,
5,22-02-26 05:00:00,2.13,-1.68,1028.0,79.0,0.93,3.51,4.02,93.0,4.92,100,804,Clouds,overcast clouds,04n,,
6,22-02-26 06:00:00,2.17,-1.33,1028.0,81.0,1.15,3.39,3.58,75.0,6.26,100,804,Clouds,overcast clouds,04n,,
7,22-02-26 07:00:00,2.18,-0.61,1028.0,82.0,1.07,3.15,2.68,100.0,4.47,100,804,Clouds,overcast clouds,04n,,
8,22-02-26 08:00:00,2.21,-0.14,1027.0,82.0,1.07,3.23,2.24,78.0,3.13,100,804,Clouds,overcast clouds,04n,,
9,22-02-26 09:00:00,2.25,-0.9,1027.0,83.0,1.21,3.23,3.13,85.0,4.92,100,804,Clouds,overcast clouds,04n,,
10,22-02-26 10:00:00,2.13,-1.38,1026.0,85.0,1.09,3.06,3.58,59.0,5.36,100,804,Clouds,overcast clouds,04n,,
11,22-02-26 11:00:00,2.18,-0.99,1026.0,85.0,1.01,3.19,3.13,90.0,4.92,100,804,Clouds,overcast clouds,04n,,
12,22-02-26 12:00:00,2.1,-2.25,1027.0,86.0,0.72,3.19,4.92,71.0,6.26,100,804,Clouds,overcast clouds,04n,,
13,22-02-26 13:00:00,1.89,-2.74,1027.0,88.0,0.82,2.9,5.36,90.0,6.71,100,721,Haze,haze,50d,,
14,22-02-26 14:00:00,2.0,-1.54,1027.0,89.0,0.88,3.06,3.58,59.0,5.81,100,804,Clouds,overcast clouds,04d,,
15,22-02-26 15:00:00,2.33,0.51,1028.0,90.0,1.27,3.38,1.79,338.0,3.13,100,721,Haze,haze,50d,,
16,22-02-26 16:00:00,2.7,1.57,1028.0,90.0,1.72,3.78,1.34,338.0,3.13,100,701,Mist,mist,50d,,
17,22-02-26 17:00:00,3.28,0.7,1027.0,91.0,2.28,4.19,2.68,338.0,5.81,100,721,Haze,haze,50d,,
18,22-02-26 18:00:00,3.54,1.91,1027.0,90.0,2.54,4.55,1.79,315.0,4.02,100,804,Clouds,overcast clouds,04d,,
19,22-02-26 19:00:00,3.84,3.84,1027.0,91.0,2.76,4.92,0.89,270.0,2.24,100,500,Rain,light rain,10d,,0.45
20,22-02-26 20:00:00,4.32,2.81,1026.0,91.0,3.1,5.3,1.79,338.0,3.13,100,701,Mist,mist,50d,,
21,22-02-26 21:00:00,4.41,2.91,1025.0,90.0,3.0,5.46,1.79,338.0,3.58,100,701,Mist,mist,50d,,
22,22-02-26 22:00:00,4.25,2.73,1025.0,90.0,2.94,5.3,1.79,293.0,4.02,100,804,Clouds,overcast clouds,04d,,
23,22-02-26 23:00:00,4.01,3.05,1025.0,91.0,2.87,5.19,1.34,338.0,2.68,100,300,Drizzle,light intensity drizzle,09d,,
24,22-02-27 00:00:00,3.85,2.87,1025.0,91.0,2.87,4.92,1.34,315.0,2.24,100,701,Mist,mist,50d,,
25,22-02-27 01:00:00,3.68,2.67,1025.0,91.0,2.68,4.62,1.34,293.0,2.68,100,701,Mist,mist,50n,,
26,22-02-27 02:00:00,3.63,2.62,1026.0,92.0,2.54,4.62,1.34,293.0,2.24,100,701,Mist,mist,50n,,
27,22-02-27 03:00:00,3.47,2.44,1027.0,92.0,2.38,4.55,1.34,293.0,2.24,100,701,Mist,mist,50n,,
28,22-02-27 04:00:00,3.27,1.6,1027.0,92.0,2.32,4.47,1.79,293.0,3.13,100,804,Clouds,overcast clouds,04n,,
29,22-02-27 05:00:00,3.14,0.95,1027.0,92.0,2.12,4.32,2.24,315.0,4.47,100,701,Mist,mist,50n,,
30,22-02-27 06:00:00,3.03,0.82,1027.0,92.0,1.99,4.15,2.24,315.0,4.02,100,804,Clouds,overcast clouds,04n,,
31,22-02-27 07:00:00,3.1,1.4,1027.0,91.0,2.12,4.07,1.79,338.0,4.02,100,804,Clouds,overcast clouds,04n,,
32,22-02-27 08:00:00,3.16,2.09,1027.0,91.0,2.12,4.17,1.34,315.0,3.58,100,701,Mist,mist,50n,,
33,22-02-27 09:00:00,3.24,1.56,1027.0,92.0,2.23,4.32,1.79,315.0,3.13,100,701,Mist,mist,50n,,
34,22-02-27 10:00:00,3.26,1.58,1027.0,91.0,2.28,4.09,1.79,270.0,3.58,100,300,Drizzle,light intensity drizzle,09n,,
35,22-02-27 11:00:00,3.27,2.21,1028.0,90.0,2.23,4.19,1.34,293.0,2.68,100,804,Clouds,overcast clouds,04n,,
36,22-02-27 12:00:00,3.2,1.02,1028.0,89.0,1.83,4.36,2.24,293.0,3.58,92,804,Clouds,overcast clouds,04n,,
37,22-02-27 13:00:00,2.45,0.65,1029.0,88.0,0.45,4.19,1.79,293.0,3.58,40,802,Clouds,scattered clouds,03d,,
38,22-02-27 14:00:00,2.57,0.79,1029.0,85.0,0.72,4.32,1.79,293.0,3.13,0,800,Clear,clear sky,01d,,
39,22-02-27 15:00:00,4.62,2.69,1030.0,75.0,2.84,6.32,2.24,270.0,4.92,0,800,Clear,clear sky,01d,,
40,22-02-27 16:00:00,6.76,4.85,1031.0,68.0,5.09,8.51,2.68,315.0,5.81,0,800,Clear,clear sky,01d,,
41,22-02-27 17:00:00,8.88,7.69,1031.0,57.0,7.15,10.73,2.24,315.0,5.36,0,800,Clear,clear sky,01d,,
42,22-02-27 18:00:00,10.74,9.18,1030.0,50.0,8.67,12.75,3.58,338.0,5.36,3,800,Clear,clear sky,01d,,
43,22-02-27 19:00:00,12.5,10.95,1029.0,44.0,10.42,14.55,2.24,338.0,5.36,0,800,Clear,clear sky,01d,,
44,22-02-27 20:00:00,13.78,12.23,1028.0,39.0,11.83,15.85,2.68,293.0,5.81,0,800,Clear,clear sky,01d,,
45,22-02-27 21:00:00,14.9,13.39,1027.0,36.0,12.94,16.84,1.79,23.0,4.47,0,800,Clear,clear sky,01d,,
46,22-02-27 22:00:00,15.47,13.96,1027.0,34.0,13.66,17.13,2.24,315.0,5.81,0,800,Clear,clear sky,01d,,
47,22-02-27 23:00:00,15.2,13.64,1026.0,33.0,13.66,16.85,2.68,293.0,5.36,0,800,Clear,clear sky,01d,,
48,22-02-28 00:00:00,13.99,12.38,1026.0,36.0,12.54,15.52,1.79,338.0,3.13,0,800,Clear,clear sky,01d,,
49,22-02-28 01:00:00,10.69,8.96,1027.0,44.0,8.04,12.19,2.06,360.0,,0,800,Clear,clear sky,01n,,
50,22-02-28 02:00:00,8.05,8.05,1027.0,52.0,5.01,10.68,0.0,0.0,,0,800,Clear,clear sky,01n,,
